日期,Latitude,Longitude
10月26日,23.043,120.219
10月26日,23.043,120.219
10月26日,23.071,120.22
10月27日,22.967,120.235
10月27日,22.983,120.222
10月27日,22.975,120.226
10月27日,22.979,120.236
10月27日,22.982,120.233
10月27日,22.986,120.242
10月27日,22.989,120.229
10月27日,22.998,120.215
10月27日,22.987,120.225
10月27日,23.002,120.183
10月27日,23.004,120.172
10月27日,23.001,120.21
10月27日,23.001,120.21
10月27日,23.01,120.183
10月27日,23.01,120.216
10月27日,23.015,120.215
10月27日,23.015,120.198
10月27日,23.015,120.198
10月27日,23.015,120.198
10月27日,23.013,120.204
10月27日,22.925,120.178
10月27日,22.929,120.18
10月27日,22.971,120.201
10月27日,22.925,120.178
10月27日,23.016,120.227
10月27日,23.016,120.227
10月27日,23.005,120.233
10月27日,23.005,120.233
10月27日,23.014,120.253
10月27日,23.029,120.252
10月27日,23.006,120.247
10月27日,23.026,120.213
10月27日,23.056,120.166
10月27日,23.056,120.166
10月27日,23.07,120.163
10月27日,22.999,120.164
10月28日,22.996,120.22
10月28日,22.992,120.227
10月28日,22.992,120.231
10月28日,22.992,120.231
10月28日,22.997,120.223
10月28日,22.992,120.231
10月28日,22.982,120.223
10月28日,22.971,120.215
10月28日,22.973,120.232
10月28日,22.992,120.227
10月28日,22.999,120.245
10月28日,22.983,120.242
10月28日,22.999,120.191
10月28日,23.004,120.189
10月28日,22.982,120.21
10月28日,22.993,120.202
10月28日,23.009,120.226
10月28日,23.009,120.226
10月28日,23.005,120.202
10月28日,23.003,120.196
10月28日,23.008,120.209
10月28日,23.009,120.221
10月28日,23.009,120.221
10月28日,23.003,120.206
10月28日,22.985,120.19
10月28日,22.985,120.19
10月28日,22.976,120.191
10月28日,22.972,120.195
10月28日,23.019,120.23
10月28日,23.019,120.23
10月28日,23.005,120.233
10月28日,23.006,120.247
10月28日,23.011,120.239
10月28日,23.041,120.237
10月28日,23.041,120.237
10月28日,23.044,120.168
10月28日,22.994,120.177
10月28日,23.126,120.46
10月28日,23.12,120.46
10月29日,22.982,120.233
10月29日,22.981,120.22
10月29日,22.977,120.219
10月29日,22.989,120.229
10月29日,22.987,120.221
10月29日,22.991,120.22
10月29日,22.997,120.197
10月29日,22.997,120.197
10月29日,22.989,120.246
10月29日,22.989,120.246
10月29日,22.968,120.23
10月29日,22.985,120.227
10月29日,22.982,120.238
10月29日,22.979,120.236
10月29日,22.984,120.245
10月29日,22.979,120.236
10月29日,23.008,120.192
10月29日,23.013,120.204
10月29日,23.013,120.204
10月29日,23.011,120.212
10月29日,23.011,120.212
10月29日,23.001,120.226
10月29日,23.004,120.226
10月29日,23.006,120.222
10月29日,23.007,120.181
10月29日,22.989,120.196
10月29日,22.992,120.197
10月29日,23.004,120.172
10月29日,23.002,120.183
10月29日,22.987,120.207
10月29日,22.985,120.19
10月29日,22.982,120.191
10月29日,22.929,120.18
10月29日,23.0,120.238
10月29日,23.003,120.238
10月29日,23.005,120.233
10月29日,23.029,120.252
10月29日,23.012,120.261
10月29日,23.012,120.261
10月29日,23.013,120.226
10月29日,23.006,120.247
10月29日,23.039,120.193
10月29日,23.044,120.21
10月29日,23.001,120.165
10月29日,22.999,120.173
10月29日,23.126,120.46
10月29日,23.12,120.46
10月29日,23.126,120.46
10月29日,23.12,120.46
11月1日,22.994,120.21
11月1日,23.004,120.172
11月1日,22.987,120.207
11月1日,23.002,120.183
11月1日,22.992,120.189
11月1日,23.025,120.191
11月1日,23.042,120.199
11月1日,23.001,120.165
11月1日,22.989,120.166
11月1日,22.994,120.183
11月1日,22.994,120.183
11月1日,23.007,120.215
11月1日,23.015,120.191
11月1日,23.013,120.204
11月1日,23.015,120.217
11月1日,23.015,120.198
11月1日,23.003,120.206
11月1日,23.126,120.462
11月1日,23.126,120.462
11月1日,23.328,120.403
11月1日,23.31,120.358
11月1日,22.966,120.3
11月1日,23.008,120.289
11月1日,22.962,120.292
11月1日,22.957,120.293
11月1日,22.959,120.33
11月1日,23.163,120.162
11月1日,23.163,120.162
11月1日,23.15,120.173
11月2日,22.982,120.223
11月2日,22.996,120.22
11月2日,22.963,120.228
11月2日,22.98,120.247
11月2日,23.01,120.242
11月2日,22.973,120.274
11月2日,23.0,120.227
11月2日,23.0,120.227
11月2日,22.984,120.206
11月2日,22.996,120.192
11月2日,23.001,120.226
11月2日,23.005,120.202
11月2日,22.956,120.337
11月2日,22.972,120.195
11月2日,22.976,120.191
11月2日,22.929,120.18
11月2日,22.93,120.192
11月2日,23.011,120.231
11月2日,23.011,120.231
11月2日,23.011,120.231
11月2日,23.0,120.246
11月2日,23.029,120.229
11月2日,23.041,120.237
11月2日,23.019,120.253
11月2日,23.021,120.263
11月2日,23.024,120.193
11月2日,23.042,120.199
11月2日,22.979,120.168
11月2日,22.994,120.169
11月2日,22.986,120.181
11月3日,23.028,120.252
11月3日,22.999,120.194
11月3日,22.984,120.225
11月3日,22.968,120.23
11月3日,23.01,120.242
11月3日,23.055,120.265
11月3日,23.006,120.212
11月3日,23.006,120.212
11月3日,23.011,120.212
11月3日,23.013,120.204
11月3日,22.968,120.189
11月3日,22.972,120.179
11月3日,22.942,120.191
11月3日,22.974,120.211
11月3日,22.974,120.211
11月3日,23.018,120.247
11月3日,23.022,120.215
11月3日,23.042,120.277
11月3日,22.997,120.244
11月3日,23.041,120.195
11月3日,23.051,120.185
11月3日,23.12,120.199
11月3日,23.057,120.219
11月3日,23.057,120.219
11月3日,23.002,120.155
11月3日,22.994,120.177
11月3日,23.001,120.165
11月3日,23.001,120.165
11月3日,22.995,120.174
11月4日,23.028,120.252
11月4日,22.981,120.222
11月4日,22.971,120.228
11月4日,22.971,120.229
11月4日,22.971,120.229
11月4日,23.0,120.227
11月4日,23.001,120.216
11月4日,22.98,120.224
11月4日,22.989,120.236
11月4日,22.984,120.225
11月4日,22.98,120.235
11月4日,22.967,120.234
11月4日,22.994,120.21
11月4日,23.006,120.222
11月4日,23.013,120.204
11月4日,22.969,120.193
11月4日,22.941,120.182
11月4日,22.99,120.191
11月4日,22.964,120.195
11月4日,22.998,120.228
11月4日,22.964,120.195
11月4日,23.011,120.239
11月4日,23.018,120.247
11月4日,23.044,120.21
11月4日,23.021,120.19
11月4日,23.001,120.165
11月4日,23.12,120.46
11月4日,23.126,120.46
11月5日,22.997,120.223
11月5日,22.963,120.228
11月5日,22.983,120.242
11月5日,22.999,120.245
11月5日,22.967,120.234
11月5日,22.994,120.21
11月5日,23.013,120.204
11月5日,23.005,120.202
11月5日,23.015,120.215
11月5日,22.979,120.21
11月5日,22.972,120.195
11月5日,22.956,120.188
11月5日,23.153,120.349
11月5日,22.972,120.195
11月5日,23.012,120.235
11月5日,23.012,120.235
11月5日,23.039,120.193
11月5日,23.039,120.193
11月5日,23.033,120.144
11月5日,23.033,120.211
11月5日,23.024,120.193
11月5日,23.002,120.155
11月5日,23.002,120.155
11月5日,22.994,120.183
11月5日,22.966,120.3
11月5日,22.966,120.3
11月5日,22.967,120.31
11月6日,22.983,120.242
11月6日,22.971,120.228
11月6日,22.99,120.204
11月6日,22.985,120.216
11月6日,23.016,120.273
11月6日,22.984,120.199
11月6日,23.003,120.196
11月6日,23.003,120.196
11月6日,23.0,120.203
11月6日,23.0,120.207
11月6日,22.941,120.182
11月6日,22.941,120.182
11月6日,23.013,120.27
11月6日,23.013,120.27
11月6日,23.003,120.265
11月6日,23.027,120.256
11月6日,23.065,120.129
11月6日,23.057,120.219
11月6日,23.071,120.162
11月6日,23.022,120.185
11月6日,23.044,120.22
11月6日,22.994,120.177
11月6日,22.994,120.183
11月6日,23.001,120.161
11月6日,23.001,120.161
11月6日,23.12,120.46
11月6日,23.12,120.46
11月6日,22.966,120.3
11月7日,22.984,120.225
11月7日,22.981,120.227
11月7日,22.971,120.228
11月7日,22.996,120.233
11月7日,22.963,120.228
11月7日,22.999,120.245
11月7日,22.989,120.236
11月7日,22.996,120.22
11月7日,22.997,120.197
11月7日,22.985,120.227
11月7日,23.013,120.222
11月7日,22.976,120.191
11月7日,22.98,120.193
11月7日,22.99,120.191
11月7日,22.97,120.21
11月7日,22.92,120.178
11月7日,22.976,120.191
11月7日,22.969,120.193
11月7日,22.975,120.194
11月7日,23.059,120.136
11月7日,23.054,120.196
11月7日,23.037,120.191
11月7日,23.025,120.191
11月7日,23.026,120.213
11月7日,23.145,120.144
11月7日,23.145,120.144
11月7日,22.959,120.33
11月7日,22.959,120.33
11月7日,22.962,120.292
11月7日,22.962,120.292
11月7日,22.967,120.31
11月6日,22.967,120.31
11月8日,22.99,120.226
11月8日,22.996,120.22
11月8日,22.997,120.197
11月8日,22.971,120.229
11月8日,22.992,120.227
11月8日,23.007,120.181
11月8日,23.016,120.22
11月8日,23.007,120.218
11月8日,23.008,120.209
11月8日,23.013,120.204
11月8日,23.003,120.216
11月8日,23.01,120.183
11月8日,22.991,120.2
11月8日,22.993,120.2
11月8日,22.995,120.174
11月8日,23.011,120.23
11月8日,23.041,120.237
11月8日,23.034,120.258
11月8日,23.021,120.247
11月8日,23.021,120.247
11月8日,23.026,120.225
11月8日,22.97,120.266
11月8日,22.921,120.221
11月8日,23.104,120.444
11月8日,23.145,120.465
11月8日,23.126,120.46
11月8日,23.039,120.299
11月9日,22.992,120.227
11月9日,23.01,120.242
11月9日,22.998,120.222
11月9日,22.973,120.23
11月9日,23.0,120.227
11月9日,22.994,120.21
11月9日,23.001,120.2
11月9日,23.028,120.252
11月9日,23.016,120.22
11月9日,23.014,120.217
11月9日,22.983,120.222
11月9日,22.972,120.195
11月9日,22.99,120.191
11月9日,22.922,120.189
11月9日,22.922,120.189
11月9日,22.938,120.178
11月9日,23.019,120.23
11月9日,23.0,120.238
11月9日,23.013,120.27
11月9日,22.998,120.249
11月9日,22.999,120.254
11月9日,23.065,120.129
11月9日,23.001,120.161
11月9日,22.995,120.174
11月9日,23.039,120.299
11月9日,22.957,120.323
11月9日,23.044,120.22
11月9日,22.966,120.3
11月9日,22.966,120.3
11月9日,22.967,120.31
11月10日,22.99,120.193
11月10日,22.996,120.22
11月10日,22.983,120.242
11月10日,23.016,120.273
11月10日,22.98,120.224
11月10日,22.996,120.233
11月10日,23.004,120.172
11月10日,23.004,120.193
11月10日,23.009,120.221
11月10日,23.015,120.217
11月10日,23.006,120.212
11月10日,23.015,120.198
11月10日,22.974,120.19
11月10日,22.98,120.193
11月10日,22.98,120.193
11月10日,22.972,120.187
11月10日,23.01,120.244
11月10日,23.029,120.266
11月10日,23.044,120.21
11月10日,23.07,120.195
11月10日,23.044,120.22
11月10日,22.999,120.173
11月10日,22.954,120.34
11月11日,22.999,120.194
11月11日,22.989,120.234
11月11日,22.983,120.242
11月11日,22.973,120.232
11月11日,22.992,120.227
11月11日,22.987,120.225
11月11日,23.006,120.225
11月11日,22.998,120.228
11月11日,22.982,120.191
11月11日,22.98,120.195
11月11日,22.982,120.191
11月11日,22.978,120.212
11月11日,23.278,120.229
11月11日,23.011,120.23
11月11日,23.026,120.225
11月11日,23.023,120.258
11月11日,22.998,120.249
11月11日,23.041,120.237
11月11日,22.999,120.164
11月11日,22.986,120.181
11月12日,22.984,120.225
11月12日,22.992,120.227
11月12日,23.278,120.229
11月12日,23.01,120.183
11月12日,23.0,120.205
11月12日,23.006,120.222
11月12日,23.137,120.312
11月12日,22.967,120.322
11月12日,23.126,120.46
11月12日,23.12,120.46
11月12日,22.962,120.292
11月12日,23.033,120.267
11月12日,23.023,120.258
11月12日,23.015,120.277
11月12日,23.011,120.239
11月12日,22.998,120.227
11月12日,23.041,120.195
11月12日,23.054,120.196
11月13日,22.967,120.234
11月13日,22.999,120.245
11月13日,22.985,120.216
11月13日,22.985,120.216
11月13日,22.94,120.225
11月13日,22.992,120.194
11月13日,23.011,120.224
11月13日,23.013,120.204
11月13日,23.005,120.202
11月13日,22.998,120.228
11月13日,22.941,120.182
11月13日,23.011,120.23
11月13日,23.042,120.277
11月13日,23.022,120.215
11月13日,23.013,120.27
11月13日,23.024,120.193
11月13日,23.12,120.199
11月13日,23.042,120.199
11月13日,23.041,120.195
11月13日,23.044,120.22
11月13日,22.986,120.181
11月13日,22.957,120.293
11月13日,22.966,120.3
11月13日,22.967,120.31
11月13日,22.954,120.34
11月13日,23.019,120.335
