日期,區別,里別,病例數
2015/10/09,旗山區,竹峰里,1
2015/10/09,岡山區,忠孝里,1
2015/10/09,茄萣區,和協里,1
2015/10/09,三民區,寶珠里,4
2015/10/09,三民區,寶安里,1
2015/10/09,苓雅區,文昌里,1
2015/10/09,苓雅區,日中里,0
2015/10/09,鼓山區,華豐里,1
2015/10/09,三民區,鼎強里,1
2015/10/09,三民區,鼎西里,4
2015/10/09,三民區,鳳北里,2
2015/10/09,鳳山區,忠孝里,1
2015/10/09,前金區,長城里,1
2015/10/10,前金區,社東里,1
2015/10/10,三民區,灣利里,1
2015/10/10,苓雅區,林華里,1
2015/10/10,楠梓區,宏昌里,1
2015/10/10,鼓山區,明誠里,3
2015/10/10,三民區,寶盛里,1
2015/10/10,楠梓區,加昌里,1
2015/10/10,鼓山區,前峰里,1
2015/10/10,三民區,寶玉里,1
2015/10/10,鳳山區,鎮南里,1
2015/10/10,楠梓區,廣昌里,1
2015/10/10,內門區,內興里,1
2015/10/10,苓雅區,苓昇里,2
2015/10/10,前鎮區,瑞祥里,1
2015/10/10,三民區,寶華里,1
2015/10/10,左營區,新光里,1
2015/10/10,鼓山區,裕豐里,1
2015/10/10,苓雅區,福祥里,1
2015/10/10,旗津區,中興里,2
2015/10/10,小港區,山東里,1
2015/10/10,三民區,寶興里,3
2015/10/10,三民區,立德里,1
2015/10/10,左營區,新下里,1
2015/10/10,新興區,浩然里,1
2015/10/10,三民區,民享里,1
2015/10/10,三民區,安寧里,2
2015/10/10,三民區,灣勝里,2
2015/10/10,楠梓區,瑞屏里,1
2015/10/10,新興區,開平里,1
2015/10/10,前鎮區,仁愛里,2
2015/10/10,前鎮區,竹南里,1
2015/10/10,鳳山區,中和里,1
2015/10/10,苓雅區,正義里,3
2015/10/10,苓雅區,林南里,1
2015/10/10,三民區,灣興里,1
2015/10/10,仁武區,八卦里,1
2015/10/10,苓雅區,正文里,1
2015/10/10,苓雅區,林安里,3
2015/10/10,三民區,千秋里,2
2015/10/10,三民區,寶國里,1
2015/10/10,橋頭區,頂鹽里,1
2015/10/10,小港區,港后里,1
2015/10/10,鳳山區,大德里,1
2015/10/10,左營區,海勝里,1
2015/10/10,仁武區,大灣里,1
2015/10/10,鳳山區,富甲里,1
2015/10/10,前鎮區,忠純里,1
2015/10/10,三民區,德智里,1
2015/10/10,旗津區,中洲里,2
2015/10/10,苓雅區,林富里,1
2015/10/10,新興區,德生里,1
2015/10/10,新興區,中東里,1
2015/10/10,鼓山區,龍井里,2
2015/10/10,苓雅區,奏捷里,1
2015/10/10,大社區,中里里,1
2015/10/10,三民區,寶中里,1
2015/10/10,三民區,安泰里,1
2015/10/10,前鎮區,竹東里,1
2015/10/10,三民區,安吉里,1
2015/10/10,鳥松區,大華里,1
2015/10/10,左營區,莒光里,1
2015/10/10,三民區,本館里,2
2015/10/10,前鎮區,明正里,1
2015/10/10,左營區,果峰里,1
2015/10/10,三民區,力行里,1
2015/10/10,小港區,三苓里,2
2015/10/10,三民區,本文里,1
2015/10/10,左營區,新中里,5
2015/10/10,前鎮區,瑞東里,1
2015/10/10,前鎮區,振興里,1
2015/10/10,鳳山區,五福里,1
2015/10/10,鹽埕區,光明里,1
2015/10/10,左營區,新上里,1
2015/10/10,前鎮區,西甲里,1
2015/10/10,苓雅區,意誠里,1
2015/10/10,鳳山區,過埤里,1
2015/10/10,左營區,尾北里,2
2015/10/10,苓雅區,苓雅里,1
2015/10/10,大樹區,竹寮里,1
2015/10/10,茄萣區,大定里,1
2015/10/10,前鎮區,盛興里,2
2015/10/10,三民區,鼎中里,1
2015/10/10,大社區,觀音里,1
2015/10/10,鳳山區,福誠里,1
2015/10/10,三民區,寶民里,1
2015/10/10,左營區,菜公里,1
2015/10/10,鳳山區,忠義里,1
2015/10/10,鼓山區,壽山里,1
2015/10/10,三民區,立業里,1
2015/10/10,前鎮區,復國里,1
2015/10/10,旗山區,大德里,1
2015/10/10,鳳山區,中崙里,1
2015/10/10,湖內區,大湖里,1
2015/10/10,三民區,鼎金里,1
2015/10/10,前鎮區,瑞誠里,1
2015/10/10,苓雅區,鼓中里,2
2015/10/10,鼓山區,鼓峰里,2
2015/10/10,三民區,裕民里,1
2015/10/10,三民區,寶珠里,1
2015/10/10,新興區,正氣里,1
2015/10/10,新興區,建興里,1
2015/10/10,苓雅區,和煦里,1
2015/10/10,苓雅區,林圍里,3
2015/10/10,前鎮區,瑞平里,1
2015/10/10,苓雅區,日中里,0
2015/10/10,鼓山區,華豐里,4
2015/10/10,楠梓區,翠屏里,1
2015/10/10,三民區,鼎西里,1
2015/10/10,三民區,鳳北里,1
2015/10/10,小港區,鳳宮里,1
2015/10/11,新興區,光耀里,1
2015/10/11,苓雅區,正道里,1
2015/10/11,前鎮區,瑞華里,2
2015/10/11,三民區,灣利里,1
2015/10/11,鹽埕區,府北里,1
2015/10/11,三民區,安泰里,1
2015/10/11,前鎮區,竹東里,1
2015/10/11,鼓山區,裕興里,1
2015/10/11,鼓山區,明誠里,1
2015/10/11,三民區,寶盛里,1
2015/10/11,三民區,本元里,1
2015/10/11,苓雅區,林安里,4
2015/10/11,三民區,本館里,1
2015/10/11,前鎮區,民權里,1
2015/10/11,鼓山區,鼓峰里,1
2015/10/11,三民區,安發里,1
2015/10/11,三民區,安邦里,1
2015/10/11,三民區,鼎盛里,6
2015/10/11,三民區,力行里,2
2015/10/11,小港區,三苓里,1
2015/10/11,鼓山區,裕豐里,1
2015/10/11,三民區,建東里,1
2015/10/11,左營區,新中里,1
2015/10/11,三民區,鼎泰里,1
2015/10/11,鼓山區,雄峰里,1
2015/10/11,前鎮區,瑞誠里,1
2015/10/11,三民區,興德里,2
2015/10/11,前金區,長生里,1
2015/10/11,鼓山區,龍子里,1
2015/10/11,左營區,新光里,1
2015/10/11,左營區,新上里,3
2015/10/11,三民區,達勇里,2
2015/10/11,鳳山區,武漢里,1
2015/10/11,鹽埕區,江西里,1
2015/10/11,小港區,順苓里,1
2015/10/11,鼓山區,厚生里,3
2015/10/11,左營區,新下里,3
2015/10/11,三民區,民享里,2
2015/10/11,內門區,三平里,1
2015/10/11,小港區,孔宅里,1
2015/10/11,苓雅區,福隆里,1
2015/10/11,鼓山區,華豐里,3
2015/10/11,楠梓區,瑞屏里,1
2015/10/11,橋頭區,仕隆里,1
2015/10/11,三民區,安康里,1
2015/10/11,小港區,二苓里,2
2015/10/11,楠梓區,惠民里,1
2015/10/11,三民區,立業里,3
2015/10/11,前鎮區,盛豐里,1
2015/10/11,鼓山區,光化里,1
2015/10/11,楠梓區,翠屏里,1
2015/10/11,前鎮區,竹內里,1
2015/10/11,前金區,後金里,1
2015/10/11,苓雅區,正義里,2
2015/10/11,茄萣區,光定里,1
2015/10/11,三民區,灣興里,1
2015/10/11,苓雅區,福地里,1
2015/10/11,鳳山區,正義里,1
2015/10/11,前鎮區,德昌里,1
2015/10/11,鹽埕區,藍橋里,1
2015/10/11,茄萣區,和協里,2
2015/10/11,三民區,裕民里,1
2015/10/11,三民區,寶珠里,2
2015/10/11,前鎮區,草衙里,1
2015/10/11,橋頭區,橋頭里,1
2015/10/11,新興區,建興里,1
2015/10/11,鼓山區,民族里,1
2015/10/11,左營區,海勝里,1
2015/10/11,苓雅區,五權里,1
2015/10/11,三民區,立誠里,1
2015/10/11,鹽埕區,河濱里,1
2015/10/11,三民區,鼎中里,2
2015/10/11,三民區,港新里,1
2015/10/11,三民區,鼎強里,2
2015/10/11,三民區,寶泰里,1
2015/10/11,三民區,鼎西里,3
2015/10/11,三民區,博惠里,1
2015/10/11,苓雅區,安祥里,2
2015/10/11,新興區,德生里,1
2015/10/12,前金區,社東里,1
2015/10/12,前鎮區,明孝里,1
2015/10/12,鳳山區,鎮北里,1
2015/10/12,三民區,灣利里,2
2015/10/12,三民區,寶業里,1
2015/10/12,鹽埕區,江西里,1
2015/10/12,三民區,安生里,1
2015/10/12,鼓山區,明誠里,1
2015/10/12,鼓山區,前峰里,1
2015/10/12,小港區,松山里,1
2015/10/12,前鎮區,竹中里,1
2015/10/12,前金區,民生里,2
2015/10/12,鹽埕區,中原里,1
2015/10/12,岡山區,竹圍里,1
2015/10/12,三民區,安東里,1
2015/10/12,楠梓區,清豐里,1
2015/10/12,鼓山區,裕豐里,2
2015/10/12,苓雅區,福祥里,1
2015/10/12,三民區,達勇里,1
2015/10/12,前金區,林投里,1
2015/10/12,小港區,山東里,1
2015/10/12,前鎮區,興中里,1
2015/10/12,前鎮區,德昌里,3
2015/10/12,鳳山區,誠義里,1
2015/10/12,鼓山區,建國里,1
2015/10/12,小港區,合作里,1
2015/10/12,苓雅區,永康里,1
2015/10/12,苓雅區,福東里,1
2015/10/12,苓雅區,民主里,1
2015/10/12,新興區,開平里,1
2015/10/12,前鎮區,竹南里,1
2015/10/12,苓雅區,正義里,2
2015/10/12,三民區,安宜里,2
2015/10/12,岡山區,維仁里,1
2015/10/12,湖內區,田尾里,1
2015/10/12,苓雅區,博仁里,1
2015/10/12,左營區,果貿里,1
2015/10/12,茄萣區,崎漏里,2
2015/10/12,三民區,千秋里,1
2015/10/12,三民區,寶國里,1
2015/10/12,新興區,明莊里,1
2015/10/12,新興區,浩然里,1
2015/10/12,新興區,愛平里,1
2015/10/12,鳳山區,龍成里,1
2015/10/12,苓雅區,林貴里,1
2015/10/12,鳳山區,忠誠里,1
2015/10/12,前鎮區,明禮里,1
2015/10/12,三民區,港西里,1
2015/10/12,新興區,文昌里,1
2015/10/12,三民區,安泰里,1
2015/10/12,三民區,安吉里,1
2015/10/12,苓雅區,林安里,4
2015/10/12,仁武區,仁武里,1
2015/10/12,前金區,文東里,1
2015/10/12,三民區,民享里,3
2015/10/12,大寮區,永芳里,1
2015/10/12,小港區,三苓里,4
2015/10/12,鼓山區,厚生里,1
2015/10/12,鼓山區,龍子里,1
2015/10/12,左營區,新上里,1
2015/10/12,鳳山區,新樂里,1
2015/10/12,前鎮區,忠孝里,1
2015/10/12,小港區,松金里,1
2015/10/12,苓雅區,普天里,2
2015/10/12,三民區,千歲里,1
2015/10/12,左營區,尾北里,1
2015/10/12,鹽埕區,河濱里,1
2015/10/12,楠梓區,大昌里,1
2015/10/12,苓雅區,林榮里,2
2015/10/12,鼓山區,華豐里,1
2015/10/12,大社區,觀音里,1
2015/10/12,小港區,二苓里,1
2015/10/12,三民區,立業里,1
2015/10/12,前鎮區,盛豐里,3
2015/10/12,大社區,翠屏里,1
2015/10/12,三民區,港東里,1
2015/10/12,苓雅區,鼓中里,1
2015/10/12,三民區,鼎西里,1
2015/10/12,三民區,精華里,1
2015/10/12,三民區,寶珠里,3
2015/10/12,苓雅區,和煦里,1
2015/10/12,三民區,灣復里,1
2015/10/12,三民區,鼎中里,1
2015/10/12,三民區,鼎強里,1
2015/10/12,新興區,德生里,1
2015/10/12,三民區,鼎力里,1
2015/10/13,三民區,灣利里,1
2015/10/13,三民區,寶業里,1
2015/10/13,左營區,進學里,1
2015/10/13,鼓山區,明誠里,1
2015/10/13,茄萣區,嘉賜里,1
2015/10/13,苓雅區,田西里,1
2015/10/13,三民區,寶玉里,2
2015/10/13,小港區,松山里,1
2015/10/13,苓雅區,福人里,1
2015/10/13,三民區,正興里,1
2015/10/13,苓雅區,苓昇里,1
2015/10/13,前鎮區,瑞祥里,1
2015/10/13,三民區,正順里,1
2015/10/13,新興區,玉衡里,1
2015/10/13,苓雅區,福康里,2
2015/10/13,旗津區,北汕里,1
2015/10/13,楠梓區,五常里,1
2015/10/13,三民區,鼎盛里,2
2015/10/13,鼓山區,裕豐里,2
2015/10/13,小港區,鳳鳴里,1
2015/10/13,林園區,廣應里,2
2015/10/13,前鎮區,明義里,1
2015/10/13,鳳山區,武漢里,1
2015/10/13,茄萣區,光定里,1
2015/10/13,三民區,寶興里,2
2015/10/13,前鎮區,德昌里,1
2015/10/13,大寮區,後庄里,1
2015/10/13,左營區,新下里,1
2015/10/13,三民區,民享里,1
2015/10/13,前鎮區,興東里,1
2015/10/13,左營區,聖南里,1
2015/10/13,湖內區,中賢里,1
2015/10/13,苓雅區,民主里,1
2015/10/13,三民區,安康里,1
2015/10/13,新興區,開平里,1
2015/10/13,大社區,三奶里,1
2015/10/13,前鎮區,竹南里,1
2015/10/13,左營區,頂北里,1
2015/10/13,三民區,灣勝里,2
2015/10/13,三民區,安宜里,2
2015/10/13,三民區,本元里,1
2015/10/13,鳥松區,大華里,1
2015/10/13,鼓山區,厚生里,1
2015/10/13,小港區,店鎮里,1
2015/10/13,三民區,德西里,1
2015/10/13,鳳山區,大德里,1
2015/10/13,阿蓮區,阿蓮里,1
2015/10/13,三民區,寶珠里,2
2015/10/13,鳳山區,鳳崗里,1
2015/10/13,仁武區,考潭里,1
2015/10/13,三民區,灣中里,2
2015/10/13,鳳山區,興仁里,1
2015/10/13,三民區,川東里,1
2015/10/13,旗津區,中興里,1
2015/10/13,鹽埕區,博愛里,1
2015/10/13,三民區,灣子里,1
2015/10/13,前鎮區,建隆里,5
2015/10/13,新興區,文昌里,1
2015/10/13,前鎮區,竹東里,1
2015/10/13,新興區,長驛里,4
2015/10/13,三民區,安吉里,2
2015/10/13,三民區,同德里,1
2015/10/13,苓雅區,林安里,6
2015/10/13,左營區,莒光里,1
2015/10/13,三民區,本館里,1
2015/10/13,左營區,果峰里,1
2015/10/13,三民區,德北里,1
2015/10/13,楠梓區,藍田里,1
2015/10/13,楠梓區,興昌里,1
2015/10/13,小港區,三苓里,3
2015/10/13,鳳山區,正義里,2
2015/10/13,三民區,寶德里,1
2015/10/13,路竹區,竹南里,1
2015/10/13,左營區,新中里,2
2015/10/13,鳳山區,鎮南里,1
2015/10/13,前鎮區,竹西里,1
2015/10/13,楠梓區,享平里,1
2015/10/13,苓雅區,普天里,1
2015/10/13,鳳山區,過埤里,2
2015/10/13,楠梓區,惠豐里,1
2015/10/13,左營區,尾北里,1
2015/10/13,苓雅區,林榮里,1
2015/10/13,苓雅區,福隆里,1
2015/10/13,前鎮區,盛興里,3
2015/10/13,苓雅區,美田里,1
2015/10/13,三民區,鼎中里,2
2015/10/13,苓雅區,城北里,4
2015/10/13,三民區,寶民里,1
2015/10/13,左營區,菜公里,2
2015/10/13,小港區,二苓里,1
2015/10/13,前金區,三川里,1
2015/10/13,三民區,立業里,1
2015/10/13,前鎮區,復國里,1
2015/10/13,三民區,安發里,1
2015/10/13,三民區,本和里,1
2015/10/13,三民區,寶盛里,1
2015/10/13,湖內區,大湖里,1
2015/10/13,三民區,鼎金里,1
2015/10/13,仁武區,八卦里,2
2015/10/13,苓雅區,鼓中里,2
2015/10/13,三民區,精華里,1
2015/10/13,三民區,灣成里,1
2015/10/13,鳳山區,文福里,1
2015/10/13,三民區,鳳北里,1
2015/10/13,苓雅區,文昌里,1
2015/10/13,三民區,立誠里,1
2015/10/13,前鎮區,瑞隆里,0
2015/10/13,鼓山區,華豐里,1
2015/10/13,三民區,鼎西里,3
2015/10/13,楠梓區,清豐里,1
2015/10/13,路竹區,社南里,2
2015/10/13,前鎮區,盛豐里,1
2015/10/14,前金區,社東里,1
2015/10/14,前鎮區,瑞華里,2
2015/10/14,三民區,灣利里,1
2015/10/14,新興區,浩然里,1
2015/10/14,前鎮區,竹南里,2
2015/10/14,新興區,光耀里,1
2015/10/14,苓雅區,田西里,1
2015/10/14,鼓山區,忠正里,1
2015/10/14,鼓山區,龍子里,1
2015/10/14,三民區,寶玉里,1
2015/10/14,鳳山區,光明里,1
2015/10/14,鳳山區,鎮南里,2
2015/10/14,苓雅區,福人里,1
2015/10/14,苓雅區,苓昇里,1
2015/10/14,左營區,新上里,1
2015/10/14,三民區,寶華里,2
2015/10/14,鳥松區,鳥松里,1
2015/10/14,苓雅區,福康里,2
2015/10/14,楠梓區,和昌里,1
2015/10/14,鼓山區,哨船頭里,1
2015/10/14,前鎮區,忠孝里,1
2015/10/14,大社區,神農里,1
2015/10/14,岡山區,仁義里,1
2015/10/14,小港區,高松里,1
2015/10/14,鳳山區,埤頂里,2
2015/10/14,前鎮區,興中里,1
2015/10/14,鳳山區,新武里,2
2015/10/14,前鎮區,瑞祥里,1
2015/10/14,鳳山區,二甲里,1
2015/10/14,三民區,民享里,3
2015/10/14,小港區,孔宅里,1
2015/10/14,仁武區,竹後里,2
2015/10/14,三民區,安寧里,1
2015/10/14,三民區,鼎中里,2
2015/10/14,三民區,安吉里,1
2015/10/14,大社區,三奶里,1
2015/10/14,三民區,立誠里,1
2015/10/14,鳳山區,南成里,1
2015/10/14,前鎮區,竹內里,1
2015/10/14,鳳山區,中和里,2
2015/10/14,苓雅區,正義里,1
2015/10/14,岡山區,維仁里,2
2015/10/14,苓雅區,苓中里,1
2015/10/14,仁武區,八卦里,1
2015/10/14,新興區,成功里,0
2015/10/14,三民區,千秋里,1
2015/10/14,鼓山區,厚生里,2
2015/10/14,鳳山區,大德里,3
2015/10/14,左營區,海勝里,2
2015/10/14,阿蓮區,阿蓮里,1
2015/10/14,三民區,正順里,2
2015/10/14,仁武區,大灣里,1
2015/10/14,三民區,港新里,1
2015/10/14,鼓山區,新民里,1
2015/10/14,左營區,新下里,1
2015/10/14,鼓山區,前峰里,1
2015/10/14,三民區,德行里,1
2015/10/14,大社區,中里里,1
2015/10/14,仁武區,烏林里,1
2015/10/14,大社區,保社里,2
2015/10/14,前鎮區,竹北里,1
2015/10/14,三民區,千歲里,3
2015/10/14,三民區,本元里,2
2015/10/14,苓雅區,林安里,3
2015/10/14,新興區,秋山里,1
2015/10/14,三民區,本館里,1
2015/10/14,三民區,寶慶里,1
2015/10/14,鼓山區,興宗里,1
2015/10/14,左營區,新中里,2
2015/10/14,苓雅區,五權里,1
2015/10/14,三民區,鼎泰里,1
2015/10/14,苓雅區,林華里,1
2015/10/14,鼓山區,雄峰里,1
2015/10/14,前鎮區,民權里,1
2015/10/14,左營區,明建里,1
2015/10/14,前鎮區,復國里,2
2015/10/14,三民區,鼎強里,1
2015/10/14,左營區,路東里,1
2015/10/14,前鎮區,西甲里,1
2015/10/14,苓雅區,福西里,1
2015/10/14,苓雅區,普天里,1
2015/10/14,前鎮區,草衙里,2
2015/10/14,鼓山區,龍水里,1
2015/10/14,左營區,尾北里,2
2015/10/14,鼓山區,建國里,2
2015/10/14,苓雅區,苓雅里,1
2015/10/14,苓雅區,林榮里,1
2015/10/14,苓雅區,福南里,1
2015/10/14,前鎮區,盛興里,1
2015/10/14,鳳山區,中民里,1
2015/10/14,前鎮區,興邦里,1
2015/10/14,三民區,興德里,1
2015/10/14,岡山區,協榮里,1
2015/10/14,前金區,三川里,1
2015/10/14,鼓山區,樹德里,1
2015/10/14,前金區,草江里,1
2015/10/14,前鎮區,盛豐里,1
2015/10/14,三民區,安發里,1
2015/10/14,左營區,埤北里,1
2015/10/14,鳳山區,富甲里,1
2015/10/14,苓雅區,民主里,1
2015/10/14,三民區,鼎金里,1
2015/10/14,左營區,菜公里,2
2015/10/14,苓雅區,鼓中里,1
2015/10/14,茄萣區,和協里,2
2015/10/14,三民區,寶珠里,1
2015/10/14,新興區,正氣里,1
2015/10/14,新興區,建興里,1
2015/10/14,苓雅區,苓東里,1
2015/10/14,苓雅區,林圍里,2
2015/10/14,左營區,聖西里,1
2015/10/14,前鎮區,瑞平里,1
2015/10/14,三民區,灣復里,1
2015/10/14,鼓山區,華豐里,1
2015/10/14,鼓山區,山下里,1
2015/10/14,楠梓區,翠屏里,1
2015/10/14,三民區,鼎西里,5
2015/10/14,鹽埕區,港都里,1
2015/10/14,苓雅區,城東里,1
2015/10/15,鹽埕區,育仁里,1
2015/10/15,前鎮區,良和里,1
2015/10/15,前鎮區,瑞華里,1
2015/10/15,三民區,灣利里,1
2015/10/15,前鎮區,鎮海里,2
2015/10/15,岡山區,後協里,1
2015/10/15,三民區,安生里,1
2015/10/15,楠梓區,仁昌里,1
2015/10/15,苓雅區,五福里,1
2015/10/15,新興區,光耀里,1
2015/10/15,小港區,中厝里,1
2015/10/15,前金區,民生里,1
2015/10/15,鹽埕區,光明里,1
2015/10/15,苓雅區,福康里,1
2015/10/15,三民區,德東里,2
2015/10/15,楠梓區,和昌里,1
2015/10/15,前鎮區,草衙里,2
2015/10/15,大社區,大社里,1
2015/10/15,湖內區,湖內里,1
2015/10/15,燕巢區,角宿里,1
2015/10/15,苓雅區,林興里,1
2015/10/15,梓官區,典寶里,1
2015/10/15,三民區,寶興里,1
2015/10/15,前鎮區,興中里,1
2015/10/15,前鎮區,德昌里,2
2015/10/15,鳳山區,新武里,2
2015/10/15,左營區,新下里,4
2015/10/15,苓雅區,建軍里,1
2015/10/15,三民區,民享里,2
2015/10/15,前鎮區,瑞誠里,1
2015/10/15,左營區,聖南里,1
2015/10/15,三民區,灣華里,1
2015/10/15,前鎮區,西甲里,1
2015/10/15,三民區,本和里,2
2015/10/15,三民區,灣勝里,1
2015/10/15,新興區,開平里,1
2015/10/15,三民區,千歲里,1
2015/10/15,林園區,港嘴里,1
2015/10/15,苓雅區,中正里,1
2015/10/15,鳳山區,福祥里,1
2015/10/15,茄萣區,福德里,1
2015/10/15,前鎮區,竹內里,1
2015/10/15,三民區,正順里,2
2015/10/15,岡山區,維仁里,1
2015/10/15,前鎮區,瑞興里,1
2015/10/15,三民區,同德里,1
2015/10/15,前鎮區,振興里,1
2015/10/15,小港區,大苓里,1
2015/10/15,苓雅區,正文里,1
2015/10/15,新興區,愛平里,1
2015/10/15,旗津區,中洲里,2
2015/10/15,三民區,德西里,2
2015/10/15,仁武區,大灣里,1
2015/10/15,鳳山區,富甲里,1
2015/10/15,鼓山區,建國里,1
2015/10/15,新興區,明莊里,1
2015/10/15,鼓山區,自強里,1
2015/10/15,三民區,寶中里,1
2015/10/15,楠梓區,清豐里,1
2015/10/15,岡山區,碧紅里,1
2015/10/15,仁武區,仁和里,1
2015/10/15,苓雅區,福海里,1
2015/10/15,三民區,十美里,1
2015/10/15,三民區,本元里,2
2015/10/15,苓雅區,林安里,1
2015/10/15,新興區,秋山里,1
2015/10/15,三民區,本館里,3
2015/10/15,左營區,果峰里,1
2015/10/15,左營區,菜公里,1
2015/10/15,苓雅區,永康里,1
2015/10/15,楠梓區,藍田里,1
2015/10/15,楠梓區,興昌里,1
2015/10/15,小港區,三苓里,1
2015/10/15,三民區,寶德里,1
2015/10/15,新興區,大明里,1
2015/10/15,新興區,振成里,1
2015/10/15,三民區,鼎泰里,1
2015/10/15,鼓山區,華豐里,1
2015/10/15,苓雅區,林華里,1
2015/10/15,鳳山區,新樂里,2
2015/10/15,前鎮區,忠孝里,1
2015/10/15,小港區,山明里,1
2015/10/15,苓雅區,普照里,1
2015/10/15,鹽埕區,教仁里,1
2015/10/15,小港區,順苓里,1
2015/10/15,鼓山區,厚生里,5
2015/10/15,鹽埕區,府北里,1
2015/10/15,鳳山區,新甲里,1
2015/10/15,前金區,新生里,1
2015/10/15,鳳山區,善美里,1
2015/10/15,大社區,觀音里,1
2015/10/15,三民區,鼎中里,1
2015/10/15,苓雅區,城北里,2
2015/10/15,前金區,博孝里,1
2015/10/15,三民區,興德里,1
2015/10/15,小港區,二苓里,2
2015/10/15,鼓山區,樹德里,1
2015/10/15,美濃區,吉洋里,1
2015/10/15,鳳山區,中崙里,1
2015/10/15,左營區,新中里,1
2015/10/15,鼓山區,忠正里,1
2015/10/15,三民區,寶珠里,2
2015/10/15,鳳山區,忠孝里,1
2015/10/15,苓雅區,廣澤里,1
2015/10/15,新興區,建興里,2
2015/10/15,三民區,寶安里,1
2015/10/15,苓雅區,文昌里,1
2015/10/15,茄萣區,白雲里,1
2015/10/15,三民區,立業里,1
2015/10/15,大社區,翠屏里,2
2015/10/15,大社區,保安里,1
2015/10/15,茄萣區,吉定里,1
2015/10/15,苓雅區,華堂里,1
2015/10/15,三民區,寶國里,2
2015/10/15,鹽埕區,港都里,1
2015/10/15,苓雅區,安祥里,1
2015/10/16,前鎮區,明禮里,1
2015/10/16,前鎮區,瑞華里,2
2015/10/16,三民區,灣利里,5
2015/10/16,三民區,寶業里,1
2015/10/16,新興區,建華里,1
2015/10/16,楠梓區,錦屏里,1
2015/10/16,苓雅區,建軍里,1
2015/10/16,鳳山區,協和里,1
2015/10/16,苓雅區,光華里,1
2015/10/16,前鎮區,竹南里,1
2015/10/16,三民區,灣勝里,4
2015/10/16,三民區,達仁里,1
2015/10/16,鳳山區,中正里,1
2015/10/16,鼓山區,龍子里,1
2015/10/16,三民區,寶玉里,2
2015/10/16,燕巢區,深水里,1
2015/10/16,三民區,安邦里,1
2015/10/16,前鎮區,鎮陽里,1
2015/10/16,苓雅區,苓昇里,1
2015/10/16,楠梓區,中陽里,1
2015/10/16,苓雅區,正義里,1
2015/10/16,三民區,德東里,1
2015/10/16,楠梓區,和昌里,1
2015/10/16,前鎮區,盛豐里,1
2015/10/16,前鎮區,瑞西里,1
2015/10/16,鹽埕區,沙地里,1
2015/10/16,三民區,鼎盛里,1
2015/10/16,苓雅區,福祥里,1
2015/10/16,鳳山區,文衡里,1
2015/10/16,左營區,埤東里,1
2015/10/16,三民區,寶興里,3
2015/10/16,前鎮區,德昌里,1
2015/10/16,大寮區,後庄里,1
2015/10/16,鳳山區,誠義里,1
2015/10/16,鼓山區,建國里,2
2015/10/16,鹽埕區,壽星里,1
2015/10/16,三民區,民享里,2
2015/10/16,左營區,聖南里,1
2015/10/16,三民區,安寧里,2
2015/10/16,前鎮區,明道里,1
2015/10/16,新興區,華聲里,1
2015/10/16,苓雅區,民主里,2
2015/10/16,鼓山區,明誠里,2
2015/10/16,三民區,正順里,1
2015/10/16,岡山區,維仁里,2
2015/10/16,苓雅區,苓中里,1
2015/10/16,小港區,大苓里,1
2015/10/16,三民區,灣興里,2
2015/10/16,鼓山區,厚生里,5
2015/10/16,左營區,海勝里,1
2015/10/16,楠梓區,隆昌里,1
2015/10/16,大寮區,中興里,1
2015/10/16,新興區,德生里,1
2015/10/16,三民區,寶珠里,7
2015/10/16,左營區,城南里,1
2015/10/16,三民區,灣中里,1
2015/10/16,鳥松區,坔埔里,1
2015/10/16,左營區,果峰里,1
2015/10/16,旗山區,上洲里,1
2015/10/16,鳳山區,福興里,2
2015/10/16,前鎮區,建隆里,1
2015/10/16,前鎮區,竹東里,3
2015/10/16,路竹區,下坑里,1
2015/10/16,三民區,十美里,3
2015/10/16,三民區,同德里,3
2015/10/16,新興區,秋山里,1
2015/10/16,三民區,寶獅里,2
2015/10/16,岡山區,台上里,1
2015/10/16,左營區,中南里,1
2015/10/16,左營區,菜公里,1
2015/10/16,楠梓區,福昌里,1
2015/10/16,三民區,寶國里,1
2015/10/16,三民區,博惠里,1
2015/10/16,小港區,三苓里,1
2015/10/16,鳳山區,正義里,1
2015/10/16,三民區,寶德里,1
2015/10/16,左營區,新中里,1
2015/10/16,苓雅區,五權里,2
2015/10/16,三民區,鼎泰里,1
2015/10/16,苓雅區,林華里,1
2015/10/16,鳳山區,海洋里,1
2015/10/16,鳳山區,一甲里,1
2015/10/16,左營區,新下里,1
2015/10/16,前鎮區,忠孝里,1
2015/10/16,岡山區,平安里,1
2015/10/16,三民區,安吉里,1
2015/10/16,苓雅區,意誠里,2
2015/10/16,苓雅區,普天里,1
2015/10/16,前鎮區,草衙里,3
2015/10/16,鼓山區,龍水里,1
2015/10/16,左營區,尾北里,1
2015/10/16,鳳山區,新甲里,2
2015/10/16,前金區,新生里,1
2015/10/16,前鎮區,興邦里,1
2015/10/16,苓雅區,林榮里,1
2015/10/16,左營區,新上里,2
2015/10/16,苓雅區,福南里,1
2015/10/16,苓雅區,美田里,1
2015/10/16,三民區,千北里,1
2015/10/16,大社區,觀音里,3
2015/10/16,三民區,寶民里,1
2015/10/16,仁武區,八卦里,1
2015/10/16,鳳山區,忠義里,1
2015/10/16,鼓山區,壽山里,1
